№ схемы/риска,Статус РСЗ,Тип,Дата изменения статуса РСЗ,"Потенциальный ущерб, руб",ИНН НП,"Инспектор, сменивший статус","Код НО инспектора, сменившего стат"
9457511,Новое,RISK_SHORT,2024-06-26 09:52:24,7006.8186,414-sxk-gtdk-npgls,29368-rxpe-pxfhgu-pvhlttcp,5032
9457512,Новое,RISK_SHORT,2024-06-26 09:52:25,451171.7934,507-npk-rofz-sgebq,60289-onvd-vymkyp-tzksdncv,5904
9457513,Новое,RISK_SHORT,2024-06-26 09:52:25,532791.5874,159-pgs-mvhi-kzvgh,65007-kvtx-xutpii-wfyqtlma,7729
9457514,Новое,RISK_SHORT,2024-06-26 09:52:25,26326.4706,538-unk-envh-nkgtk,69403-hsew-iqwxdb-nrcswjnm,2364
9457516,Новое,RISK_SHORT,2024-06-26 09:52:26,432594.1014,921-oyq-nsps-zkztn,95007-jlfx-nyjxar-iuaulhax,3300
9457517,Новое,RISK_SHORT,2024-06-26 09:52:27,190396.1419,979-dly-jxoc-batib,24531-ymii-haavwg-lmsspvds,7706
9457518,Новое,RISK_SHORT,2024-06-26 09:52:27,37242.5928,130-zvr-indy-uedtw,75225-hsft-xushfj-zfcqebql,7722
9457519,Новое,RISK_SHORT,2024-06-26 09:52:27,9153.4911,357-qtc-cnpg-dmpoj,80453-ypvh-csnihx-pyhdiaxk,3700
9457521,Новое,RISK_SHORT,2024-06-26 09:52:28,55395.3396,355-rff-twiw-qlvfb,47619-nkqa-kkqrqy-uedjbdxi,7814
9457522,Новое,RISK_SHORT,2024-06-26 09:52:28,49163.6574,212-ihv-qnet-pxgik,15158-tgmq-jxzmri-hspyftbp,6316
9457523,Новое,RISK_SHORT,2024-06-26 09:52:29,104784.4375,408-xis-pjnk-jfgaa,83043-ioeq-urdxyw-gvvordfp,2540
9457524,Новое,RISK_SHORT,2024-06-26 09:52:29,22232.19,647-cup-zfwm-lttmo,28811-wzgx-zdzxhh-kcvgakgo,4600
9457528,Новое,RISK_SHORT,2024-06-26 09:52:31,10654.183,272-qgr-ohot-nueqm,28114-aenw-xfxbjj-urxtxnnu,5043
9457529,Новое,RISK_SHORT,2024-06-26 09:52:32,14284.0482,408-ykn-vmvm-bpydr,45115-syab-wsjxhf-eikzglac,7460
9457530,Новое,RISK_SHORT,2024-06-26 09:52:32,90661.4256,928-hch-fjhk-ggsxw,46640-rxpt-vhrexr-cjcdomrd,5800
9457532,Новое,RISK_SHORT,2024-06-26 09:52:33,38097.7026,336-log-yxhw-qqhvv,34850-nfgk-laynmr-tejtxjso,3461
9457533,Новое,RISK_SHORT,2024-06-26 09:52:33,11546.1756,661-auc-zhht-silmz,75581-ffeh-vhuuca-xvclifsl,1400
9457534,Новое,RISK_SHORT,2024-06-26 09:52:34,2867387.5656,601-exc-qzhq-ywhhl,76778-rkgd-zqnujv-omxsmvyz,800
9457535,Новое,RISK_SHORT,2024-06-26 09:52:34,57824.8554,858-qyv-hoym-tledz,95340-ultq-cezglg-dmrofkvm,5031
9457537,Новое,RISK_SHORT,2024-06-26 09:52:35,10756.353,866-zsw-wpyi-panxl,61531-pfxw-hymapg-kecsbhyh,4600
9457538,Новое,RISK_SHORT,2024-06-26 09:52:35,14290.4459,416-qgr-ogul-sxauh,46834-ccck-dtrvdu-myfhlhjf,4707
9457540,Новое,RISK_SHORT,2024-06-26 09:52:36,2741573.2104,481-nar-netq-dupif,33159-scfv-nhducx-fsabdlyj,2000
9457543,Новое,RISK_SHORT,2024-06-26 09:52:37,196518.5874,600-pih-duup-wfsmv,18149-gxwb-rwigtv-bifysero,1800
9457544,Новое,RISK_SHORT,2024-06-26 09:52:37,11994.1152,879-tpe-uclx-wdqif,58785-nmfp-pcexdg-hmoyunti,800
9457547,Новое,RISK_SHORT,2024-06-26 09:52:38,43329.9546,333-naw-kdlc-cyfup,58365-vxhs-rwrvfm-fcwkozir,6317
9457548,Новое,RISK_SHORT,2024-06-26 09:52:38,15586.6434,477-izn-vjqp-qnmuq,19936-mwgl-xkjkub-ihntxnan,5700
9457549,Новое,RISK_SHORT,2024-06-26 09:52:38,113852.4726,593-zwn-mxrw-whojg,54937-dqlz-pqucgh-yfigfecm,5012
9457550,Новое,RISK_SHORT,2024-06-26 09:52:39,68825.1726,829-gou-jggq-bcgdt,49115-fdok-klgeka-kmixqtkn,2100
9457551,Новое,RISK_SHORT,2024-06-26 09:52:39,81217.5486,893-oei-ksct-oqaly,89016-vziv-ounmdd-omspgylq,1300
9457552,Новое,RISK_SHORT,2024-06-26 09:52:39,70344.0186,605-ity-asbd-qrxld,33680-xncf-wpmujj-tqdosfbr,6658
9457553,Новое,RISK_SHORT,2024-06-26 09:52:40,330971.3952,489-jmb-vyhy-ddzrj,17585-ffor-mvcnei-gksazsqi,6679
9457554,Новое,RISK_SHORT,2024-06-26 09:52:40,64591.9404,430-joy-bvit-keuja,31585-dwac-gbakdc-tqsfszli,800
9457555,Новое,RISK_SHORT,2024-06-26 09:52:40,126337.7814,833-flj-xkef-iegym,41068-uugl-egouuf-pwidchsw,7807
9457557,Новое,RISK_SHORT,2024-06-26 09:52:41,619629.0222,994-lhx-kmhq-shcmn,26174-qgvq-qxozmb-zlrquref,4253
9457559,Новое,RISK_SHORT,2024-06-26 09:52:41,38324.9201,615-wcl-raju-cmcyy,42435-wrrv-fzlymi-nfdtlxvx,7743
9457560,Новое,RISK_SHORT,2024-06-26 09:52:42,9681.435,390-etg-gpsh-snoco,48433-wbuv-hqehyt-ndkwjyni,1000
9457561,Новое,RISK_SHORT,2024-06-26 09:52:42,8466.0378,485-pke-diuh-aokrq,70344-zfyj-uhnvnc-jjnfwnzo,3200
9457562,Новое,RISK_SHORT,2024-06-26 09:52:43,66338.1456,965-vur-czjr-ieaty,72118-hqoy-uydqcb-wntslfnk,7724
9457563,Новое,RISK_SHORT,2024-06-26 09:52:43,124061.5332,446-gjm-ldym-jbhyy,91553-hjnn-qycsaz-xmrkuexj,2312
9457567,Новое,RISK_SHORT,2024-06-26 09:52:44,59513.7804,327-vph-nhly-azqlm,89904-prjt-vbuepa-lxxxrulm,3435
9457569,Новое,RISK_SHORT,2024-06-26 09:52:45,123465.4872,814-hkr-xzhd-cyglh,34976-grkn-jldvmi-zvnhicip,4705
9457570,Новое,RISK_SHORT,2024-06-26 09:52:45,21520.0502,125-czb-nucs-kmumm,65424-tsag-joffhi-kbhoyrbl,2100
9457571,Новое,RISK_SHORT,2024-06-26 09:52:46,16270.6428,743-ess-icis-mirxk,11980-uvyb-dxluqa-yukxwttb,5032
9457572,Новое,RISK_SHORT,2024-06-26 09:52:46,16317.0612,143-vbr-ybfd-kewrp,20782-qtkh-izyiby-knpnduyi,7715
9457573,Новое,RISK_SHORT,2024-06-26 09:52:46,29170.3128,575-vqf-fgng-wwyff,14053-oodg-ljfxpa-ududxuei,6700
9457574,Новое,RISK_SHORT,2024-06-26 09:52:47,24460.3812,325-jkk-bijb-lgcnr,13834-swsg-yumlxp-mmorgtnl,5022
9457575,Новое,RISK_SHORT,2024-06-26 09:52:47,38322.651,404-rnt-pdwe-egrpw,45491-iodw-cxmkgt-ubgatiej,6453
9457577,Новое,RISK_SHORT,2024-06-26 09:52:48,7817.5344,391-tlv-npuw-zkydr,22957-rzsq-elyucg-lcjekjjo,3443
9457578,Новое,RISK_SHORT,2024-06-26 09:52:48,43358.8908,153-vzr-hnsr-putqr,43730-nunk-tvlflz-qjtxeale,800
9457579,Новое,RISK_SHORT,2024-06-26 09:52:48,27642.2712,399-xgp-rwiq-mfatw,72118-hqoy-uydqcb-wntslfnk,7724
9457580,Новое,RISK_SHORT,2024-06-26 09:52:49,6537.4164,304-bzn-ixsy-xjpcs,23602-nrxn-jvcwsq-bldhugpp,7500
9457582,Новое,RISK_SHORT,2024-06-26 09:52:50,42915.1614,487-ddw-ofak-buqie,37178-axsu-cirpvr-lacnmrhj,2367
9457584,Новое,RISK_SHORT,2024-06-26 09:52:50,5712.0684,214-emu-njyj-hnemy,25038-vkef-eiiuuz-wgzxlwau,3300
9457585,Новое,RISK_SHORT,2024-06-26 09:52:50,29383.5114,757-gss-syun-fvwgp,46839-elzf-iuozas-xbijtxnl,7811
9457587,Новое,RISK_SHORT,2024-06-26 09:52:51,220430.4198,908-jxi-hfmi-qyjon,72118-hqoy-uydqcb-wntslfnk,7724
9457588,Новое,RISK_SHORT,2024-06-26 09:52:51,14768.4936,733-zco-uofw-atwao,45508-gwwt-glzows-covwehqp,2301
9457591,Новое,RISK_SHORT,2024-06-26 09:52:52,10304.2874,662-pzo-ounk-fcxqv,98365-zoqr-jynrpx-nifmxbql,7731
9457595,Новое,RISK_SHORT,2024-06-26 09:52:53,56304.846,420-crb-gxts-tuvwq,45427-ydut-gtswob-gmbvclpe,5024
9457597,Новое,RISK_SHORT,2024-06-26 09:52:53,37117.5612,357-lxw-dwwx-nrbzg,43966-edqv-yrbihj-lqsxoile,5505
9457598,Новое,RISK_SHORT,2024-06-26 09:52:54,16949.9862,901-lsw-gugp-pymxz,81873-hxbm-tpifqs-hhzsjlvk,2463
9457599,Новое,RISK_SHORT,2024-06-26 09:52:54,6921.6636,755-tzy-axwz-hzadg,59087-kknu-htouat-eofeksjs,4300
9457600,Новое,RISK_SHORT,2024-06-26 09:52:54,14209.4514,352-tas-tshv-tsyzb,30852-exhd-zgrpbk-vexebgwt,6181
9457601,Новое,RISK_SHORT,2024-06-26 09:52:55,56745.8376,154-rnh-fvwp-qlgmd,81926-durq-jeynbg-znmuvsru,7736
9457602,Новое,RISK_SHORT,2024-06-26 09:52:55,59144.8446,731-pri-swvd-eocyc,65896-qacc-blkncn-hfhjthmd,1300
9457603,Новое,RISK_SHORT,2024-06-26 09:52:56,7019.9418,259-fou-dtxj-nisno,29934-pknt-kwvyzi-uywmjihq,7300
9457604,Новое,RISK_SHORT,2024-06-26 09:52:56,8896.0458,700-heg-oxxj-azcrf,21237-usqn-lclhub-yrftbxla,7804
9457605,Новое,RISK_SHORT,2024-06-26 09:52:56,323528.9262,580-yij-vdsz-yolgz,23908-kqor-mfsuqj-taermhyh,7838
9457606,Новое,RISK_SHORT,2024-06-26 09:52:57,419797.2,482-vrh-ghlm-ouszv,40520-kyet-kvnarx-kobgrndz,5017
9457607,Новое,RISK_SHORT,2024-06-26 09:52:57,38142.7021,652-yki-ofbu-ocdoj,59497-wwud-mrfgtb-zlpgwsan,5040
9457609,Новое,RISK_SHORT,2024-06-26 09:52:58,135134.6712,933-hlc-yhnt-dmfjp,48821-ddte-viuxzl-uecerzwz,4707
9457615,Новое,RISK_SHORT,2024-06-26 09:52:59,12024.0858,294-whg-dfsi-ukffi,92479-kzro-bkldol-ojfhtwto,4000
9457619,Новое,RISK_SHORT,2024-06-26 09:53:00,209596.9788,115-zkl-lbtr-qwrmi,72118-hqoy-uydqcb-wntslfnk,7724
9457622,Новое,RISK_SHORT,2024-06-26 09:53:01,443151.636,152-dzz-regh-sezqy,19641-tfbs-fcnkjf-rrrcqtkz,6000
9457623,Новое,RISK_SHORT,2024-06-26 09:53:02,164238.9642,396-kwk-qluy-obhin,78646-vymv-yknppg-iahmtwgx,1650
9457624,Новое,RISK_SHORT,2024-06-26 09:53:02,145261.062,657-dsp-pfef-dixuj,86953-jjoe-jlcnjk-lcjzjwol,7811
9457625,Новое,RISK_SHORT,2024-06-26 09:53:03,1741740.3468,556-fqf-mbbz-gvvzk,33159-scfv-nhducx-fsabdlyj,2000
9457626,Новое,RISK_SHORT,2024-06-26 09:53:03,33307.0897,342-nas-knjp-qyzmz,24472-fzom-vhxvyz-ppbvuoqr,7801
9457630,Новое,RISK_SHORT,2024-06-26 09:53:04,966459.1716,994-rsb-jweu-adtnj,23756-duxr-smvqft-zcfdopxd,800
9457633,Новое,RISK_SHORT,2024-06-26 09:53:05,280715.6453,491-uvw-jgkv-kyxyj,67180-tlrq-qdxlmr-msuymvae,7719
9457635,Новое,RISK_SHORT,2024-06-26 09:53:05,6129.8988,881-cic-jxfp-xnccs,43030-oqda-svqcna-hsvourzz,1650
9457636,Новое,RISK_SHORT,2024-06-26 09:53:06,17438.4174,324-vig-rgrb-biild,87828-fkij-xjojex-otioksyf,6800
9457637,Новое,RISK_SHORT,2024-06-26 09:53:06,66382.3422,946-lzp-fswg-zyojp,59397-nmtj-hvssuf-yrkecigp,5503
9457638,Новое,RISK_SHORT,2024-06-26 09:53:06,9154.4694,280-goy-ltjy-oqlbc,79574-dadd-gbodpy-mgblsslv,6453
9457639,Новое,RISK_SHORT,2024-06-26 09:53:07,541837.9506,785-xpr-cydv-amiaa,82319-rebq-fuaiey-gualzene,5263
9457640,Новое,RISK_SHORT,2024-06-26 09:53:07,19642.542,786-way-xvcg-icnzl,16511-zbhs-ohdmep-gzndrujm,6670
9457642,Новое,RISK_SHORT,2024-06-26 09:53:08,27272.7883,833-liw-icga-ksbgf,94477-mink-uzsonp-qgmitpzp,5027
9457643,Новое,RISK_SHORT,2024-06-26 09:53:08,12613.3782,866-znu-qjex-dfbvn,97032-rrym-jetjdt-fmcqxkag,5075
9457644,Новое,RISK_SHORT,2024-06-26 09:53:09,181541.61,714-uzn-yjwr-jhqfb,49115-fdok-klgeka-kmixqtkn,2100
9457645,Новое,RISK_SHORT,2024-06-26 09:53:09,22654.4612,814-zpd-pezl-dgcgq,60982-duup-stbrhj-ujchlvuz,4600
9457646,Новое,RISK_SHORT,2024-06-26 09:53:10,19706.1882,636-ueq-dkvf-yqwoa,84228-dlje-xwedkh-jwithdqe,2370
9457647,Новое,RISK_SHORT,2024-06-26 09:53:10,5247.3672,311-adf-lugk-mjgzn,97032-rrym-jetjdt-fmcqxkag,5075
9457648,Новое,RISK_SHORT,2024-06-26 09:53:10,7824.8123,361-usm-jfqm-fzwrk,58860-mbvl-atkblt-uidaxvuz,5700
9457650,Новое,RISK_SHORT,2024-06-26 09:53:11,5601.4152,259-fjw-paeg-obixv,13905-behb-tvzdui-rtqzaflg,5042
9457652,Новое,RISK_SHORT,2024-06-26 09:53:12,81803.067,823-aio-enqf-qywla,96002-arwz-ayocjv-jnyzfgsn,2100
9457653,Новое,RISK_SHORT,2024-06-26 09:53:12,6795.3948,928-rzb-zluc-bkwpm,17758-ravl-cgzsep-zxbwagah,7709
9457654,Новое,RISK_SHORT,2024-06-26 09:53:13,33165.8508,279-ktm-bkwj-iorya,39524-clxj-udjeyg-qrvrokye,5906
9457655,Новое,RISK_SHORT,2024-06-26 09:53:13,177080.9004,448-dld-shtw-ukgxg,11662-iqkc-adgrwp-bndeimto,7802
9457656,Новое,RISK_SHORT,2024-06-26 09:53:14,25301.0598,136-fqw-uwzp-ellwo,87669-bcer-ebtqrl-mxwrjlgf,7805
9457657,Новое,RISK_SHORT,2024-06-26 09:53:14,40520.0004,691-yfx-lmdf-uxbyn,77435-rfqi-hvnylu-fpluvqpt,6320
9457658,Новое,RISK_SHORT,2024-06-26 09:53:14,35096.6982,710-jxw-ilsg-mjzvz,38344-jarc-cltitf-wdsdmuaj,6612
9457660,Новое,RISK_SHORT,2024-06-26 09:53:15,65729.0154,236-ytm-wfmm-vjeye,46839-elzf-iuozas-xbijtxnl,7811
9457661,Новое,RISK_SHORT,2024-06-26 09:53:16,10660.2642,900-vqf-czfl-zlbhk,50083-rglb-sirljr-hjrzdbxq,2632
9457662,Новое,RISK_SHORT,2024-06-26 09:53:16,16064.8665,253-pzo-dalq-huors,49823-hhue-mwuyta-ytihhxgs,6685
9457663,Новое,RISK_SHORT,2024-06-26 09:53:17,6793.6818,736-blm-webo-gnkio,18114-gvty-zuvlpe-rbidwlll,5800
9457665,Новое,RISK_SHORT,2024-06-26 09:53:17,35760.4338,259-tuj-cmak-szsib,17361-jxgw-dzfxud-ljoqxqfi,4727
9457666,Новое,RISK_SHORT,2024-06-26 09:53:18,9708.7512,797-grk-tnjx-ehqaf,78436-nhqj-xijwrc-plupqazw,1686
9457667,Новое,RISK_SHORT,2024-06-26 09:53:18,32131.8312,846-uew-ltbi-hwyqv,76100-wnfc-bftiey-qrnorcfp,3700
9457668,Новое,RISK_SHORT,2024-06-26 09:53:19,186563.3298,364-rce-uiqb-rlxjv,54124-mfay-rqslve-lgjbspvq,6451
9457669,Новое,RISK_SHORT,2024-06-26 09:53:19,11257.7994,603-kof-tmsv-bxnoh,96692-easb-umefid-zwqafgqy,3700
9457670,Новое,RISK_SHORT,2024-06-26 09:53:19,15796.2432,665-vyb-chvx-kiuxt,12566-dosb-eqcyzy-dxurnjmy,5005
9457672,Новое,RISK_SHORT,2024-06-26 09:53:20,87057.4518,956-lzg-aawu-eovbs,79193-myar-uunxrx-txefmepq,5263
9457674,Новое,RISK_SHORT,2024-06-26 09:53:21,203304.2394,402-cxq-orav-hnizy,71609-wpre-fhdjui-hwncftiu,5249
9457675,Новое,RISK_SHORT,2024-06-26 09:53:21,137432.8518,142-bek-vxry-ugirt,79193-myar-uunxrx-txefmepq,5263
9457677,Новое,RISK_SHORT,2024-06-26 09:53:22,66049.2108,332-coj-bzrc-coezs,58486-ndhq-tclilu-punlmrfi,1651
9457678,Новое,RISK_SHORT,2024-06-26 09:53:23,72651.7722,490-wcv-vbyw-nhhes,58339-ayrc-fqklpb-bdjoghki,2365
9457679,Новое,RISK_SHORT,2024-06-26 09:53:23,13111.7688,491-ayn-iczj-fndge,72118-hqoy-uydqcb-wntslfnk,7724
9457682,Новое,RISK_SHORT,2024-06-26 09:53:25,14572.3662,933-kpm-feje-apwji,45795-znia-jofkkt-cxrsuphx,3100
9457684,Новое,RISK_SHORT,2024-06-26 09:53:25,208637.508,681-gva-wppa-ckbxu,94477-mink-uzsonp-qgmitpzp,5027
9457685,Новое,RISK_SHORT,2024-06-26 09:53:26,10282.5201,942-mhp-owtd-qcawi,44889-qari-vywtku-lrrvbghm,3700
9457686,Новое,RISK_SHORT,2024-06-26 09:53:26,89393.1612,402-tja-djqd-wvwui,94972-xdsl-grxvbl-djuyvacy,3849
9457689,Новое,RISK_SHORT,2024-06-26 09:53:27,8441.7389,701-ulm-wrlb-abrza,60224-tabb-tyabfd-krexbyyc,6678
9457690,Новое,RISK_SHORT,2024-06-26 09:53:27,14341.0116,910-xfs-fdef-wfyhj,45837-aeab-lldtrl-sgzppjel,1500
9457691,Новое,RISK_SHORT,2024-06-26 09:53:28,269117.4438,745-dlx-ykag-cixda,65903-axez-fyudnr-tfiqomzb,800
9457692,Новое,RISK_SHORT,2024-06-26 09:53:28,17293.185,164-kxv-qudq-vxqjg,61008-xghv-rjtlib-gkysyasd,4205
9457693,Новое,RISK_SHORT,2024-06-26 09:53:29,15504.8628,683-ags-zesd-fbmcb,73495-wasg-kgqsgb-grlwgtns,7456
9457694,Новое,RISK_SHORT,2024-06-26 09:53:29,8207.7276,692-fra-splx-abimv,99318-ljym-ylosmp-wmupywja,4727
9457695,Новое,RISK_SHORT,2024-06-26 09:53:29,27986.043,523-nqj-pidw-uwrst,45427-ydut-gtswob-gmbvclpe,5024
9457696,Новое,RISK_SHORT,2024-06-26 09:53:30,13540.0098,466-hos-mevr-mxvec,38907-iixz-uxtcjy-tmnncphp,7627
9457697,Новое,RISK_SHORT,2024-06-26 09:53:30,258639.1722,721-wob-rglw-jjxvx,89877-xmdr-ncgaqq-sxhyjvmy,6165
9457698,Новое,RISK_SHORT,2024-06-26 09:53:31,7226.346,872-ihq-kuti-ndmmd,17463-yysw-hogwcs-bbzjrjqk,7734
9457699,Новое,RISK_SHORT,2024-06-26 09:53:31,12224.8302,918-onf-qjmk-redwm,12880-ncrv-zasbik-fswwomth,5262
9457700,Новое,RISK_SHORT,2024-06-26 09:53:32,80946.7632,342-vdu-xomw-ljcgb,25101-xdak-pvbbox-taknnvpe,7751
9457702,Новое,RISK_SHORT,2024-06-26 09:53:33,19803.9462,746-ooy-jtpi-appuv,41724-vggv-klhhcq-cnwmanum,2100
9457703,Новое,RISK_SHORT,2024-06-26 09:53:33,7489.3332,122-kmh-uuue-lqqxb,38231-jyql-ijgmnu-vjsoipys,5260
9457706,Новое,RISK_SHORT,2024-06-26 09:53:34,239577.798,655-bmn-hkvn-lhinr,65007-kvtx-xutpii-wfyqtlma,7729
9457707,Новое,RISK_SHORT,2024-06-26 09:53:34,55205.7564,291-mwz-hvcy-fbete,69222-fnqe-cdwnbr-sugaxthp,7751
9457708,Новое,RISK_SHORT,2024-06-26 09:53:35,16129.3794,269-kqs-oqyi-mvmjf,28277-tzju-zexmyo-ctmehcja,6312
9457709,Новое,RISK_SHORT,2024-06-26 09:53:35,44719.4742,524-sqv-lifj-gguuq,84725-ywzo-dwypzb-dkqyibvy,7727
9457711,Новое,RISK_SHORT,2024-06-26 09:53:36,5410.101,587-cjp-pipi-edpsi,19091-wegq-cubddx-mjungcvq,1684
9457712,Новое,RISK_SHORT,2024-06-26 09:53:36,17397.2802,166-suu-ntga-tqbvm,62046-hdhl-qprdbr-mlgjbqsy,7449
9457713,Новое,RISK_SHORT,2024-06-26 09:53:37,127808.3256,901-qul-baqs-wmfrl,86037-wcsm-cdmqpy-sjazpjgu,7840
9457714,Новое,RISK_SHORT,2024-06-26 09:53:37,18619.2014,885-lgd-txqt-ayeeo,96580-nadn-xuxpvu-zwapesxj,6451
9457716,Новое,RISK_SHORT,2024-06-26 09:53:38,588942.159,867-deq-ldrd-nmrma,67220-nzym-qvipck-qrnqzpei,6439
9457717,Новое,RISK_SHORT,2024-06-26 09:53:38,177306.2052,281-olr-mqwt-qxshb,84273-xkns-hvkujm-suvqiuqn,7814
9457718,Новое,RISK_SHORT,2024-06-26 09:53:39,11858.9717,118-iup-nxds-icgjg,36686-ormc-lpoken-sydbqzdi,6200
9457719,Новое,RISK_SHORT,2024-06-26 09:53:39,193564.9908,540-wyz-elqv-lcqlt,63694-rysm-hmkgaf-xlwmggav,5404
9457722,Новое,RISK_SHORT,2024-06-26 09:53:39,59087.622,134-pmj-rqtx-ggzor,34899-dhlg-axskwn-ecmjxfro,5902
9457723,Новое,RISK_SHORT,2024-06-26 09:53:40,9736.8108,791-mwu-oezf-bpqvl,59844-vtlx-eebhbn-nfkutyig,2411
9457724,Новое,RISK_SHORT,2024-06-26 09:53:40,23285.4558,286-ott-cafn-clrth,69852-tuqq-gyfrgs-tybkjlek,5050
9457725,Новое,RISK_SHORT,2024-06-26 09:53:41,5267.3778,749-hic-msaz-yxoue,29368-rxpe-pxfhgu-pvhlttcp,5032
9457726,Новое,RISK_SHORT,2024-06-26 09:53:41,27580.419,953-uzg-fhuh-qccdv,22763-dlbk-ujyrhu-fffesulz,6685
9457727,Новое,RISK_SHORT,2024-06-26 09:53:42,180987.5652,835-tnc-pacn-gmkws,47263-jelu-sgqsan-pqblcbsw,5902
9457729,Новое,RISK_SHORT,2024-06-26 09:53:42,21658.5481,257-gsr-wosg-jpenu,98320-wiwb-ijlzos-aeiipmic,7814
9457730,Новое,RISK_SHORT,2024-06-26 09:53:42,22978.71,563-cby-usil-kqija,40284-waif-djrkat-gizhhlqc,3300
9457731,Новое,RISK_SHORT,2024-06-26 09:53:43,35237.3514,931-msv-izwz-udxmh,31534-iano-bzjxas-rllnavgo,5050
9457732,Новое,RISK_SHORT,2024-06-26 09:53:44,85394.7972,886-wnc-kzmq-ykatn,55180-aeaq-mnrjvc-qoyaugmw,800
9457734,Новое,RISK_SHORT,2024-06-26 09:53:44,9329.7672,987-nbp-xwii-hzmiy,53996-przz-gnjexu-cbpselzg,5032
9457735,Новое,RISK_SHORT,2024-06-26 09:53:45,60163.8331,835-jmy-xicn-pefts,88551-invp-lbhang-klutmrpu,2100
9457736,Новое,RISK_SHORT,2024-06-26 09:53:45,985112.367,635-caz-erxw-dpmwd,59497-wwud-mrfgtb-zlpgwsan,5040
9457738,Новое,RISK_SHORT,2024-06-26 09:53:47,293980.3806,723-qxg-hyoo-gojht,81793-lopp-tmmppm-ackavibq,3700
9457739,Новое,RISK_SHORT,2024-06-26 09:53:47,5415.324,203-ibl-hozs-igtzf,74142-lajc-daymuw-nvtwasgl,5029
9457740,Новое,RISK_SHORT,2024-06-26 09:53:48,114037.6242,422-txc-zgfa-grvay,26350-ipww-ienvcb-dihbcwjf,9106
9457741,Новое,RISK_SHORT,2024-06-26 09:53:48,24611.8122,836-nwz-vcna-dxkjf,66284-mbhn-kesepy-bsaspdeg,6900
9457742,Новое,RISK_SHORT,2024-06-26 09:53:48,201574.5126,228-hka-arcs-xhcoo,55495-aoco-jagrcn-yuehoeav,6900
9457743,Новое,RISK_SHORT,2024-06-26 09:53:49,176349.0618,860-vzb-ccrl-fyxzd,38231-jyql-ijgmnu-vjsoipys,5260
9457744,Новое,RISK_SHORT,2024-06-26 09:53:49,7254.2355,670-fdg-ujsa-brxnw,66761-dwln-sucldo-adtvpqyb,7300
9457745,Новое,RISK_SHORT,2024-06-26 09:53:49,8583.5706,755-inb-eefz-nmchw,29879-txbq-lkytdb-aogahmpp,5018
9457746,Новое,RISK_SHORT,2024-06-26 09:53:50,228496.1939,775-utt-ltpk-zpjbg,70589-ldst-ngznnd-gyjxgvoa,7460
9457751,Новое,RISK_SHORT,2024-06-26 09:53:51,318844.9608,664-qdr-jgrg-hftnu,54228-ujev-kwgdef-cznhfpfa,7729
9457753,Новое,RISK_SHORT,2024-06-26 09:53:52,1179356.5902,806-bjo-snew-spkve,89692-inwg-upqnct-yffqddju,5243
9457755,Новое,RISK_SHORT,2024-06-26 09:53:53,7829.6646,784-kfj-lelx-yfvmt,95976-pztw-mrdulp-fzrddyhi,2301
9457756,Новое,RISK_SHORT,2024-06-26 09:53:53,147409.8504,604-ihq-bzuy-kpril,77721-ysaa-wdlqfd-gsphpeky,1300
9457760,Новое,RISK_SHORT,2024-06-26 09:53:54,32521.3296,755-gak-qfjv-mwkyz,28903-jlwl-giwskl-zbwnccrf,5032
9457762,Новое,RISK_SHORT,2024-06-26 09:53:54,5274.2602,639-nzh-zuax-tqjhb,70268-wdwq-kkcivm-zfedmhob,6678
9457763,Новое,RISK_SHORT,2024-06-26 09:53:55,138281.2074,722-cpq-pqda-wwhst,17463-yysw-hogwcs-bbzjrjqk,7734
9457764,Новое,RISK_SHORT,2024-06-26 09:53:56,246595.6638,900-hpk-pltj-tkkqy,62378-dtnc-sdsglp-bxphrasp,3662
9457765,Новое,RISK_SHORT,2024-06-26 09:53:56,214174.311,914-bar-cinb-qiubv,79021-jdtj-ebafct-qczacukl,5027
9457766,Новое,RISK_SHORT,2024-06-26 09:53:57,11884.4304,326-pxk-tmfj-azipw,82969-hokb-taiexa-hqyvrvjg,8602
9457768,Новое,RISK_SHORT,2024-06-26 09:53:57,5801.925,392-gff-vrqd-krgds,88233-vkqh-vqtvpn-muhjbbas,7807
9457769,Новое,RISK_SHORT,2024-06-26 09:53:57,158013.5376,278-eva-pkhj-iddww,12105-xgwl-fzjjfb-nriejbox,7743
9457770,Новое,RISK_SHORT,2024-06-26 09:53:58,55166.3898,650-cni-tyxh-mcelh,45427-ydut-gtswob-gmbvclpe,5024
9457771,Новое,RISK_SHORT,2024-06-26 09:53:58,55226.994,488-ulf-dpig-mianr,23174-chwu-whkidt-qstnpdhh,7735
9457773,Новое,RISK_SHORT,2024-06-26 09:53:59,10143.5766,493-vus-ijac-pzkfo,56016-gauu-zcdyye-ohntslnd,800
9457775,Новое,RISK_SHORT,2024-06-26 09:53:59,25926.4512,739-ecn-abvg-nkoux,17616-cqbk-vtmryk-yuvfoxac,2367
9457776,Новое,RISK_SHORT,2024-06-26 09:54:00,13884.1782,655-hxw-sszq-vqxjh,53996-przz-gnjexu-cbpselzg,5032
9457778,Новое,RISK_SHORT,2024-06-26 09:54:02,79103.9574,745-zhk-mbdo-akpun,45427-ydut-gtswob-gmbvclpe,5024
